emotion,pitch,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
surprised,1085.6629638671875,-454.6462707519531,116.37883758544922,-2.6916122436523438,20.670364379882812,7.625809192657471,-8.288545608520508,-14.00344181060791,-14.673211097717285,-22.9594783782959,-15.23446273803711,-2.763800859451294,-13.143083572387695,-1.947657823562622,-11.900176048278809,-10.711374282836914,0.8202874660491943,-19.724397659301758,-8.721824645996094,-5.3488264083862305,-7.4853196144104,-13.957735061645508,-6.3491668701171875,-10.61188793182373,-12.549132347106934,-4.820357799530029,-4.26827335357666,-12.925214767456055,-0.9622417688369751,-9.492210388183594,-5.205727577209473,-7.328306674957275,-8.057053565979004,-2.5187830924987793,-4.062803268432617,-5.280706882476807,1.6154682636260986,1.1699281930923462,0.1756906509399414,-5.3563923835754395,-3.8064210414886475
disgust,1553.7843017578125,-503.08270263671875,101.99126434326172,-0.7351246476173401,20.52708625793457,2.829688787460327,-1.9053250551223755,-14.320487022399902,-8.450626373291016,-25.771169662475586,-8.263874053955078,-2.3030269145965576,-15.063868522644043,-1.7050687074661255,-15.053374290466309,-2.4420642852783203,-5.088935852050781,-15.433040618896484,-7.204745292663574,-9.077195167541504,-7.558981895446777,-14.069228172302246,-0.04844950884580612,-10.363876342773438,-6.08900260925293,-5.712979316711426,-4.137080669403076,-7.939729690551758,-1.5586440563201904,-5.8014817237854,0.013707087375223637,-3.2170891761779785,2.041633129119873,-2.902148485183716,-0.49244725704193115,-4.773764133453369,-1.141385555267334,-4.095775604248047,-1.1577954292297363,-4.740784168243408,-1.9596635103225708
surprised,1206.9105224609375,-420.1774597167969,109.97090148925781,-4.884209156036377,21.774404525756836,-4.300071716308594,-12.237875938415527,-9.640997886657715,-17.586124420166016,-24.45301055908203,-16.932174682617188,-4.704125881195068,-15.751887321472168,-3.985346794128418,-12.405482292175293,-8.704833030700684,3.3822169303894043,-21.52968406677246,-10.199484825134277,-2.3940393924713135,-6.63610315322876,-17.442935943603516,-3.855440855026245,-6.201628684997559,-10.115354537963867,-6.123940944671631,-2.9557125568389893,-14.52231502532959,-2.355560302734375,-8.965458869934082,-5.559873580932617,-4.921873092651367,-8.229409217834473,-6.928651809692383,-7.616049289703369,-9.455113410949707,-1.1321747303009033,-1.7728248834609985,-0.4453798234462738,-7.088778018951416,-2.451726198196411
disgust,1133.089111328125,-496.52081298828125,102.41770935058594,3.784050703048706,26.527860641479492,1.845495343208313,4.238381862640381,-10.889484405517578,-20.847238540649414,-13.96096420288086,-5.974358081817627,-6.739856243133545,-7.34093713760376,-2.3762919902801514,-9.60297679901123,-2.391645908355713,0.0299609936773777,-13.369884490966797,-3.6846632957458496,-3.581996202468872,-4.845893383026123,-14.579164505004883,-1.1127861738204956,-6.15798807144165,-7.65995454788208,-7.576269626617432,-4.434906482696533,-8.285684585571289,-3.700623035430908,-5.435936450958252,-3.085620164871216,-7.138749599456787,-2.857085704803467,-7.940523147583008,-3.4885098934173584,-8.824270248413086,-2.6418862342834473,-4.880995750427246,-6.065454483032227,-9.410911560058594,-5.542019367218018
surprised,1301.91162109375,-327.7877197265625,96.06786346435547,-20.28666114807129,8.643512725830078,-10.265570640563965,-7.588647842407227,-24.105669021606445,-25.559188842773438,-29.37835693359375,-15.608661651611328,-6.098010540008545,-14.868475914001465,-5.528809547424316,-10.855063438415527,-20.864057540893555,1.9434045553207397,-22.997133255004883,-15.85830020904541,-4.85878849029541,-6.097939491271973,-20.03701400756836,-10.461258888244629,-6.38213586807251,-14.67091178894043,-9.454888343811035,-1.639411211013794,-6.893661022186279,0.023427940905094147,-4.723659515380859,0.2299465388059616,4.859362602233887,9.919270515441895,6.921726226806641,10.562758445739746,-2.416865825653076,1.4106688499450684,0.13492901623249054,4.613849639892578,-0.3542387783527374,2.1391618251800537
neutral,1254.771728515625,-420.4612731933594,96.62732696533203,-11.361311912536621,18.619998931884766,3.4785702228546143,-6.682731628417969,-30.11567497253418,-13.053044319152832,-12.958024024963379,-21.093332290649414,-0.390850692987442,-8.856968879699707,-10.441873550415039,-1.0667567253112793,-11.955870628356934,-3.397573709487915,-9.145116806030273,-7.484706401824951,-3.7046990394592285,-7.4121246337890625,-12.830114364624023,-5.282587051391602,-7.033128261566162,-9.796371459960938,-8.845908164978027,0.2332262098789215,-9.235602378845215,-1.9984015226364136,-4.104901313781738,-2.7857141494750977,-4.641539573669434,-5.126863479614258,-6.980776786804199,-2.0837512016296387,-4.255724906921387,-5.319013595581055,-6.903168678283691,-6.969549179077148,-5.348720073699951,2.1597938537597656
calm,1285.177978515625,-460.2574768066406,102.23455810546875,-0.966540515422821,16.37192153930664,4.612794399261475,-6.364437103271484,-23.68880844116211,-6.9876556396484375,-2.9089648723602295,-13.77014446258545,6.372457981109619,-11.4202880859375,-7.53695821762085,-1.0832240581512451,-14.997650146484375,-0.4957846999168396,-10.779050827026367,-3.819180965423584,-0.037206411361694336,-10.321878433227539,-5.827991485595703,-5.104667663574219,-8.36231517791748,-7.513514518737793,-7.342912197113037,-0.8672523498535156,-8.013776779174805,-0.9109588861465454,-4.056945323944092,-2.3863964080810547,-3.7553551197052,-4.126643180847168,-7.103682041168213,-1.2871334552764893,-3.9284229278564453,-3.145174026489258,-7.361072540283203,-7.227973937988281,-7.712149143218994,-2.7599778175354004
calm,1115.365478515625,-466.7655029296875,100.98196411132812,1.2012557983398438,10.38082218170166,12.293320655822754,-4.615333080291748,-35.23409652709961,3.0168395042419434,-6.230372905731201,-17.083049774169922,12.048882484436035,-14.192044258117676,-6.884555339813232,-3.9090988636016846,-7.368899345397949,-4.368706226348877,-8.620061874389648,-2.7417235374450684,-5.326456069946289,-7.275006294250488,-8.897516250610352,-7.360522747039795,-5.068508625030518,-9.412805557250977,-8.384049415588379,-2.2763872146606445,-5.584792613983154,-5.6494269371032715,-3.4488954544067383,-2.2931649684906006,-8.468212127685547,-1.3431217670440674,-6.701794624328613,-1.696214199066162,-4.406454563140869,-1.5113362073898315,-9.247544288635254,-6.1280670166015625,-7.776342868804932,-2.9381487369537354
calm,1295.1583251953125,-444.4986572265625,94.14764404296875,-4.351663589477539,12.485701560974121,2.0363078117370605,-5.002346038818359,-26.394386291503906,-3.933011293411255,-3.3312652111053467,-22.906301498413086,11.833707809448242,-16.092016220092773,-9.926411628723145,-1.076746940612793,-16.202917098999023,-2.1984035968780518,-9.487960815429688,-6.441318511962891,-0.9637628793716431,-9.132987976074219,-10.231553077697754,-3.571810483932495,-11.370756149291992,-7.868727684020996,-4.259666442871094,-5.386215686798096,-5.772543430328369,-2.8530142307281494,-3.137364625930786,-3.359652042388916,-5.299544811248779,-3.7454934120178223,-7.9741950035095215,-1.7848196029663086,-4.71843957901001,-2.053116798400879,-7.920542240142822,-6.877861976623535,-7.781452655792236,-3.7642483711242676
calm,1204.032470703125,-374.572998046875,78.27117919921875,-3.808551788330078,4.845242500305176,4.241430282592773,-3.5104002952575684,-30.903671264648438,-7.3913726806640625,-6.561452388763428,-20.547348022460938,6.783841133117676,-16.238393783569336,-11.059019088745117,-1.7873378992080688,-15.210082054138184,0.08469661325216293,-11.473905563354492,-7.4282917976379395,-1.428206443786621,-9.056875228881836,-9.800670623779297,-2.5247116088867188,-8.135321617126465,-7.291702747344971,-6.558293342590332,0.021041665226221085,-7.854548454284668,-3.54953670501709,-2.4112014770507812,-4.498403072357178,-5.529349327087402,-4.493429183959961,-8.809490203857422,-4.150625228881836,-4.259740352630615,-2.7936577796936035,-5.67672872543335,-3.701831102371216,-2.00380539894104,3.854964017868042
neutral,1183.56298828125,-429.21221923828125,107.19468688964844,-16.838865280151367,18.645105361938477,1.559177279472351,-10.30416202545166,-29.755298614501953,-14.138158798217773,-6.942079544067383,-22.133819580078125,-5.359536170959473,-6.727033615112305,-11.809927940368652,-3.5264177322387695,-14.15635871887207,-2.715700387954712,-11.398436546325684,-6.827516078948975,-3.2194862365722656,-9.990013122558594,-9.160761833190918,-9.29736614227295,-8.952813148498535,-6.4121413230896,-8.465764045715332,-1.3076114654541016,-6.705115795135498,-3.935323476791382,-5.007110595703125,-3.467947244644165,-2.5015151500701904,-2.124513864517212,-1.7674753665924072,2.9832210540771484,1.6223397254943848,-1.332685947418213,-4.492292404174805,-2.779357671737671,-1.2194184064865112,6.654196262359619
calm,1338.9866943359375,-465.94329833984375,101.87448120117188,5.271108627319336,15.735261917114258,6.362630367279053,-3.9312236309051514,-23.510101318359375,-6.218838214874268,-3.3972694873809814,-14.57176399230957,6.132861137390137,-11.458130836486816,-5.014164447784424,-2.827618360519409,-12.0523099899292,-0.024344535544514656,-9.778189659118652,-4.635389804840088,-1.2933833599090576,-9.465705871582031,-6.3072404861450195,-4.936160087585449,-7.184144020080566,-6.373194694519043,-7.83821439743042,-0.3624328672885895,-7.351647853851318,-2.164997100830078,-3.505927085876465,-2.1153666973114014,-3.1515250205993652,-3.5835652351379395,-4.788597583770752,-0.5898502469062805,-2.894991874694824,-2.1151626110076904,-6.483020305633545,-7.623115062713623,-7.0426106452941895,-3.198918342590332
neutral,1216.0853271484375,-412.62969970703125,87.67539978027344,-5.128467082977295,18.46990203857422,2.8093197345733643,-4.214437007904053,-33.967872619628906,-12.581620216369629,-13.160279273986816,-21.46988868713379,-2.2817468643188477,-5.891596794128418,-10.813098907470703,-2.4676289558410645,-12.125068664550781,-2.9693334102630615,-9.829841613769531,-8.675373077392578,-2.742682456970215,-5.657683849334717,-10.845643997192383,-6.04897928237915,-6.470328330993652,-10.130577087402344,-9.696002960205078,0.5734502077102661,-8.621423721313477,-0.758119523525238,-4.760523319244385,-3.031719446182251,-4.72293758392334,-4.879109859466553,-6.319280624389648,-0.5002785325050354,-2.411689043045044,-2.2522642612457275,-3.527967929840088,-4.861629962921143,-3.064404249191284,-1.7572475671768188
neutral,1193.5947265625,-435.5769958496094,112.19149017333984,-7.595332145690918,17.834400177001953,4.952158451080322,-6.369137763977051,-26.203453063964844,-12.284368515014648,-4.257612705230713,-17.9552001953125,-3.001810073852539,-4.921174049377441,-8.565868377685547,-0.32514113187789917,-12.474021911621094,2.5130996704101562,-8.463491439819336,-4.632620334625244,-0.2153005301952362,-6.801942348480225,-4.547274589538574,-5.087408065795898,-5.204048156738281,-5.275793075561523,-5.752244472503662,1.162310004234314,-3.477684736251831,1.4202510118484497,0.16856473684310913,1.4151285886764526,0.9147762060165405,0.6937301158905029,-1.0136897563934326,3.9766714572906494,2.282959222793579,3.7306816577911377,0.6107004880905151,2.6672840118408203,0.6750738024711609,2.4994537830352783
happy,1436.204345703125,-245.8367919921875,46.281551361083984,-11.899438858032227,-5.67697286605835,-17.71656608581543,-4.740049362182617,-20.934389114379883,-19.765342712402344,-14.740878105163574,-24.077449798583984,-4.953036308288574,-8.5123929977417,-15.29372501373291,-0.8448326587677002,-3.2739555835723877,-4.875282287597656,-10.558603286743164,-3.717867612838745,-4.76681661605835,-2.254011392593384,2.319772720336914,8.722879409790039,5.8776044845581055,7.262022018432617,5.764200210571289,6.917273044586182,1.5332435369491577,3.1894311904907227,5.828749179840088,9.132061958312988,4.98727560043335,4.105347633361816,0.3088955581188202,0.1728067845106125,2.9903218746185303,7.886107921600342,2.3585808277130127,0.3420019745826721,-1.4738997220993042,3.276533603668213
happy,1032.4874267578125,-358.4952697753906,85.07840728759766,-15.387120246887207,4.101181983947754,-3.083094835281372,-6.4221086502075195,-40.45030975341797,-19.759471893310547,-15.361950874328613,-25.938671112060547,-0.4233560264110565,-18.834470748901367,-10.869824409484863,-7.157906532287598,-10.692840576171875,-5.3546319007873535,-14.639317512512207,-8.621334075927734,-4.08379602432251,-10.551048278808594,-10.7393159866333,-4.357631683349609,-10.91580867767334,-6.196742057800293,-9.812204360961914,-2.945343017578125,-7.133792877197266,-0.7383723258972168,-1.2148176431655884,-1.8412775993347168,-3.754779815673828,-3.2341959476470947,-0.8034264445304871,4.271991729736328,5.596680641174316,6.81480073928833,4.1101508140563965,0.8249298930168152,-0.2290171980857849,3.030712366104126
happy,1306.2620849609375,-381.54486083984375,94.3431625366211,-14.480183601379395,14.166436195373535,3.054325580596924,-6.7410454750061035,-30.95082664489746,-15.197948455810547,-13.267330169677734,-21.41465950012207,2.74149227142334,-14.592845916748047,-9.669503211975098,-5.025883197784424,-11.544731140136719,-5.548617362976074,-11.468694686889648,-5.873172283172607,-5.257508277893066,-7.954376697540283,-7.3735175132751465,-5.948699951171875,-7.154979228973389,-7.263158321380615,-4.84420919418335,-0.5074070692062378,-9.650166511535645,-3.3572046756744385,-4.247712135314941,-3.4057958126068115,-1.6777559518814087,0.8030880689620972,4.4595489501953125,9.41102409362793,4.257962703704834,2.606705665588379,-3.729999542236328,-6.396808624267578,-4.938495635986328,4.3158040046691895
happy,1284.25927734375,-278.80303955078125,52.65334701538086,-25.27557373046875,-0.8930889368057251,-20.842771530151367,-6.340639114379883,-27.651763916015625,-19.32111930847168,-12.685196876525879,-23.999706268310547,5.1883225440979,-14.887985229492188,-12.952341079711914,-2.291146993637085,-14.651055335998535,-5.302030086517334,-13.67859935760498,-2.944793939590454,-5.409768104553223,-8.976624488830566,-12.274646759033203,-0.44105446338653564,-8.992977142333984,8.215715408325195,10.496916770935059,20.31321144104004,19.049816131591797,21.69707679748535,14.243220329284668,9.847240447998047,0.4798768162727356,2.7751266956329346,2.2362632751464844,3.6315395832061768,5.379213809967041,6.481359481811523,0.00834732037037611,2.050692558288574,-0.523054838180542,1.603135347366333
happy,1077.8182373046875,-357.96624755859375,88.01629638671875,-19.20956802368164,0.74318927526474,-9.416902542114258,-4.956655502319336,-31.996728897094727,-20.91350746154785,-13.74018383026123,-25.60067367553711,0.43064379692077637,-16.049882888793945,-13.621106147766113,-7.92123556137085,-12.052613258361816,-9.539666175842285,-14.472856521606445,-7.25769567489624,-4.291906356811523,-8.507437705993652,-10.130553245544434,-6.37443733215332,-7.808502674102783,-2.93742036819458,-2.3177006244659424,4.477596759796143,-2.1545920372009277,1.4623295068740845,9.9215726852417,9.29407787322998,8.77836799621582,10.549686431884766,8.201681137084961,8.346274375915527,6.922598361968994,6.102903366088867,-0.024983171373605728,-0.3016439378261566,-4.306821823120117,5.717870235443115
happy,1161.3763427734375,-304.4514465332031,63.42753219604492,-11.285981178283691,-0.6072417497634888,-13.916075706481934,-6.808745861053467,-29.41168212890625,-14.784382820129395,-10.316514015197754,-24.955707550048828,3.8412132263183594,-14.434931755065918,-14.361420631408691,-4.380084037780762,-11.678648948669434,-7.755644798278809,-14.375818252563477,-4.5490264892578125,-7.703316688537598,-8.605741500854492,-10.33276653289795,-2.2692017555236816,-4.668779373168945,9.135069847106934,14.578568458557129,24.668292999267578,18.76829719543457,15.025622367858887,4.441825866699219,0.16683469712734222,-1.1491464376449585,6.45901346206665,8.22844409942627,6.777996063232422,-1.7771018743515015,1.6092644929885864,-0.6604331135749817,4.637732028961182,-0.37254688143730164,-2.2250006198883057
calm,1339.3037109375,-373.93841552734375,83.00626373291016,-9.45279312133789,12.637161254882812,3.9356770515441895,-8.268309593200684,-21.072450637817383,-8.166625022888184,-3.8966073989868164,-16.651153564453125,6.498641014099121,-11.61231803894043,-8.723472595214844,-3.112992763519287,-12.910590171813965,-1.8458034992218018,-9.215479850769043,-5.917215347290039,0.2500010132789612,-8.192252159118652,-8.050054550170898,-4.31487512588501,-7.77263069152832,-5.989160060882568,-4.814630508422852,-1.7354844808578491,-7.634796142578125,-2.0013980865478516,-3.6758577823638916,-3.9585304260253906,-5.674015522003174,-4.498757839202881,-8.731436729431152,-2.4303507804870605,-5.08857536315918,-1.5054806470870972,-4.87164831161499,-5.086503982543945,-4.316661357879639,0.37954166531562805
happy,854.373779296875,-391.108642578125,89.15135192871094,-5.765503883361816,7.2297282218933105,-7.386849880218506,0.8698611855506897,-38.029781341552734,-17.894704818725586,-12.720510482788086,-28.032123565673828,1.710999846458435,-15.561835289001465,-8.81298542022705,-9.0794677734375,-10.759133338928223,-6.967365741729736,-17.07591438293457,-7.451845169067383,-3.2440829277038574,-10.039459228515625,-14.188607215881348,-6.4447712898254395,-11.598235130310059,-8.715568542480469,-11.9332857131958,-5.600183010101318,-10.0127534866333,-4.102776050567627,-2.3206305503845215,-1.9951409101486206,-0.9144744277000427,-1.3557562828063965,-1.708970069885254,0.5647872686386108,3.6367721557617188,4.963172435760498,4.518645763397217,-0.2726996839046478,-5.401658058166504,-1.6182399988174438
calm,1220.945068359375,-392.1000671386719,83.84355926513672,-9.715072631835938,8.976646423339844,7.633925914764404,-3.995450019836426,-24.9326114654541,-4.535733699798584,-4.746005535125732,-15.968541145324707,14.780710220336914,-11.73257827758789,-5.685518741607666,1.9943467378616333,-11.472796440124512,2.8932666778564453,-6.663933753967285,-3.497882604598999,0.7722901701927185,-8.91707706451416,-5.3288140296936035,-0.49801236391067505,-7.026785373687744,-4.015527725219727,-6.333016872406006,1.1113872528076172,-5.14736270904541,-2.895817518234253,-0.2662453055381775,-1.5285576581954956,-3.606104850769043,-0.6142668724060059,-7.8445234298706055,-2.433288335800171,-2.6582775115966797,0.6796565651893616,-5.051412582397461,-3.559299945831299,-7.167996406555176,-5.015670299530029
calm,1231.1072998046875,-387.2130432128906,74.2350082397461,-6.033596038818359,8.287344932556152,2.5175254344940186,-3.8832249641418457,-27.611703872680664,-8.134658813476562,-1.935145378112793,-18.2008056640625,14.115150451660156,-15.478250503540039,-6.2835845947265625,1.6435298919677734,-14.185691833496094,2.1015677452087402,-7.191788196563721,-4.880726337432861,-0.12388291209936142,-8.589394569396973,-9.767000198364258,1.7497851848602295,-9.4307861328125,-5.150421619415283,-4.0657148361206055,-0.9726009368896484,-6.176231384277344,-1.9046159982681274,-1.5173770189285278,-2.3338310718536377,-4.895955562591553,-2.562408447265625,-7.4623918533325195,-3.2652981281280518,-4.2009429931640625,1.0881837606430054,-6.797079563140869,-5.040071964263916,-6.043018341064453,-1.7785983085632324
sad,1244.3507080078125,-495.8104553222656,112.45867919921875,-0.9932460784912109,16.132152557373047,8.330517768859863,-2.293675422668457,-23.698883056640625,-10.46696662902832,-6.726456642150879,-21.96526336669922,-3.3753957748413086,-10.410353660583496,-11.519651412963867,-5.1869306564331055,-12.980626106262207,-7.299435138702393,-11.127314567565918,-1.8580386638641357,-6.557765007019043,-6.449465274810791,-5.9873881340026855,-8.20604133605957,-7.598904609680176,-6.305150032043457,-6.797475337982178,-3.7585289478302,-8.3761568069458,-1.6240003108978271,-4.312721252441406,-0.8910210728645325,-4.6135406494140625,-3.3929073810577393,-4.3382344245910645,-1.9957773685455322,-1.276908040046692,-0.9249945878982544,-6.130956172943115,-4.747523784637451,-5.007603645324707,-1.1749286651611328
happy,1009.828857421875,-281.31427001953125,60.2409782409668,-9.744375228881836,-5.056668281555176,-10.941078186035156,-4.531262397766113,-30.6973876953125,-17.76491355895996,-14.839845657348633,-28.016286849975586,-1.6109706163406372,-16.884485244750977,-15.320719718933105,-7.874792098999023,-10.205049514770508,-6.074896812438965,-13.867914199829102,-2.6668949127197266,-4.202653408050537,-9.500513076782227,-11.568424224853516,0.5417836904525757,-1.0116184949874878,6.948199272155762,7.599825382232666,10.447464942932129,7.762255668640137,10.086325645446777,10.934324264526367,7.712350845336914,0.5574573874473572,-1.2032206058502197,0.7362473607063293,5.87134313583374,3.1453394889831543,4.636017322540283,-1.146131157875061,-0.0295962356030941,-4.137421607971191,4.366631984710693
sad,1254.8502197265625,-532.5361328125,107.76092529296875,-2.849799394607544,11.612290382385254,8.868586540222168,-3.4398744106292725,-18.38930892944336,-10.044755935668945,-4.032937526702881,-11.396244049072266,-3.5761752128601074,-7.267422199249268,-6.741774082183838,-3.4348130226135254,-9.586639404296875,-1.4721291065216064,-6.730636119842529,-2.3481810092926025,-6.5825581550598145,-6.864013671875,-5.322617530822754,-7.06632137298584,-4.673665523529053,-4.116759777069092,-8.206598281860352,-1.5889413356781006,-6.812530994415283,-0.45856010913848877,-3.7732818126678467,0.6730069518089294,-6.573145866394043,-1.4291967153549194,-4.053741931915283,-2.3822133541107178,-1.6743605136871338,-0.270011305809021,-3.415475606918335,-1.949438452720642,-1.9185502529144287,-0.18303456902503967
sad,1529.9884033203125,-473.5266418457031,87.89025115966797,-12.214920043945312,16.67783546447754,5.069326400756836,-5.6987433433532715,-21.939598083496094,-11.879878997802734,-7.606968402862549,-15.744112014770508,0.9266864061355591,-9.750107765197754,-10.227949142456055,-1.8142188787460327,-10.263510704040527,-2.9421255588531494,-6.910752296447754,-5.445710182189941,-4.275524139404297,-6.702188014984131,-10.085882186889648,-4.693029880523682,-2.8211164474487305,-7.167041778564453,-9.701107025146484,0.9943059682846069,-6.712080478668213,-1.2972569465637207,-4.533787250518799,-0.9419713020324707,-4.9735283851623535,-1.9348934888839722,-5.000692367553711,-2.1598682403564453,-2.9128425121307373,-2.192702293395996,-4.9903082847595215,-4.651123046875,-5.107637405395508,2.326735019683838
sad,1336.990966796875,-377.7650146484375,60.59467697143555,-16.114789962768555,4.889668941497803,4.914387226104736,-4.080027103424072,-15.946674346923828,-15.600387573242188,-14.564364433288574,-14.348694801330566,-2.4029695987701416,-11.711675643920898,-7.413473606109619,-4.288705825805664,-8.38288402557373,-1.4921278953552246,-4.336225509643555,-4.713529586791992,-1.8450942039489746,-1.0716681480407715,-7.7467145919799805,-4.541103839874268,-1.9989311695098877,-4.7052388191223145,-6.807577610015869,3.0744826793670654,-5.069399833679199,0.6026151180267334,1.8808221817016602,3.604832410812378,3.1158299446105957,2.803515911102295,3.28004789352417,8.81686019897461,7.693200588226318,8.364059448242188,8.730915069580078,6.8044657707214355,3.6914315223693848,4.394110679626465
sad,1470.8973388671875,-440.8240661621094,86.17422485351562,-22.504257202148438,-3.2206125259399414,-3.7158360481262207,-11.627500534057617,-26.245826721191406,-24.09506607055664,-23.589744567871094,-28.60455894470215,-7.509787559509277,-13.060667991638184,-14.526609420776367,-9.328391075134277,-8.841130256652832,-4.018293857574463,-4.7833380699157715,-5.748580455780029,1.297184705734253,-2.040043354034424,-2.349013090133667,-0.2518496811389923,-2.477198362350464,-1.2154836654663086,-4.847349166870117,1.0774211883544922,0.36737534403800964,0.29445651173591614,2.9264392852783203,2.9582667350769043,1.9157757759094238,5.235674858093262,1.4658526182174683,8.032503128051758,6.157121181488037,4.271179676055908,0.34321972727775574,1.9168047904968262,-4.563097953796387,0.6103107333183289
sad,1480.7652587890625,-408.1508483886719,64.90203094482422,-13.96184253692627,4.397467136383057,-2.265471935272217,-5.792736530303955,-20.866037368774414,-19.26075553894043,-13.367222785949707,-18.248367309570312,-4.395830154418945,-13.851521492004395,-13.366419792175293,-7.553524017333984,-9.687394142150879,-4.766270160675049,-5.806818008422852,-4.222849369049072,0.10384107381105423,0.965446412563324,-1.0962481498718262,3.7263436317443848,1.5191611051559448,0.33683863282203674,-2.1092166900634766,3.71087908744812,-2.8828978538513184,-1.1953262090682983,2.769488573074341,3.2911064624786377,4.800355911254883,6.096275806427002,0.5478975176811218,4.966187477111816,3.4518232345581055,3.5581843852996826,1.387448787689209,1.058882236480713,-1.1913107633590698,1.9801942110061646
sad,1288.3057861328125,-484.5300598144531,88.56334686279297,-4.30145263671875,16.775163650512695,3.8805649280548096,-1.3292033672332764,-27.11867904663086,-10.949475288391113,-5.91713809967041,-16.756837844848633,0.9167546629905701,-7.683041095733643,-10.157197952270508,-3.0023183822631836,-7.5566792488098145,-3.4139928817749023,-7.610240459442139,-3.65181040763855,-6.2523579597473145,-5.480373382568359,-9.637774467468262,-5.257941722869873,-3.8432230949401855,-4.944957256317139,-9.928730010986328,-0.5893734693527222,-4.616458415985107,-1.1531636714935303,-4.700639247894287,-0.039045725017786026,-4.694687843322754,-3.3637635707855225,-4.825969696044922,-3.522847890853882,-3.385521650314331,-1.4947409629821777,-4.994091033935547,-5.092885494232178,-3.7005553245544434,4.18777322769165
angry,1493.2991943359375,-474.707763671875,92.20256805419922,10.460390090942383,23.63042449951172,3.690516233444214,-9.1912260055542,-12.592124938964844,-8.91400146484375,-5.613705158233643,-5.822482109069824,-4.462925434112549,-4.446418762207031,-3.1847314834594727,-2.9395601749420166,-9.409985542297363,-1.1710314750671387,-5.93330192565918,-6.0182600021362305,-2.9108312129974365,-3.6158244609832764,-6.516538619995117,-6.142821788787842,-7.218276500701904,-8.130573272705078,-5.507458686828613,-4.1074934005737305,-7.20900297164917,-2.571682929992676,-2.5794010162353516,-3.8822336196899414,-2.438133955001831,-1.5587791204452515,-4.6058573722839355,-1.5796645879745483,-3.5753276348114014,-0.20277349650859833,-5.234540939331055,-3.887169361114502,-6.207455635070801,-2.4784445762634277
sad,1077.5992431640625,-317.1454772949219,88.55880737304688,-17.09751319885254,6.9847025871276855,-0.7950620651245117,-4.9835686683654785,-22.27915382385254,-19.888761520385742,-21.107873916625977,-19.28699493408203,-7.273050308227539,-13.383340835571289,-11.032565116882324,-5.6103363037109375,-11.016382217407227,-0.9138773083686829,-9.352540969848633,-7.505488872528076,-1.2168900966644287,-4.329470157623291,-12.699034690856934,-4.982348442077637,-4.680630207061768,-7.33847713470459,-7.531096935272217,1.2354741096496582,-5.7035908699035645,1.218170404434204,0.04062960669398308,3.7316927909851074,4.453606605529785,4.6623334884643555,4.848700523376465,10.617927551269531,9.178462028503418,11.624872207641602,10.899806022644043,6.438782691955566,1.2267040014266968,3.844088554382324
disgust,1539.29833984375,-446.178955078125,87.46700286865234,2.179166316986084,21.594873428344727,7.356072902679443,-12.788074493408203,-14.33315372467041,-7.697687149047852,-10.550337791442871,-8.908957481384277,-3.389942169189453,-11.360529899597168,-5.882112979888916,-9.487974166870117,-4.984082221984863,-8.115055084228516,-5.895235061645508,-3.365831136703491,-8.059622764587402,-3.5544068813323975,-7.700625896453857,-7.393820285797119,-4.071063995361328,-6.609199523925781,-5.408625602722168,-2.26300048828125,-6.643451690673828,-0.7930724620819092,-5.773327350616455,1.9405890703201294,-5.43965482711792,0.6000608801841736,-6.038000106811523,1.2612581253051758,-4.167064666748047,-1.3719404935836792,-6.633093357086182,-4.952077388763428,-7.655239582061768,-3.806584119796753
disgust,1531.497802734375,-415.5639343261719,64.42924499511719,-0.9625166058540344,17.657182693481445,0.8513349890708923,-8.542657852172852,-21.477468490600586,-7.714114189147949,-9.199995040893555,-10.15080738067627,-2.3542799949645996,-16.27259063720703,-8.245131492614746,-7.568485260009766,-7.26849365234375,-9.348806381225586,-5.821756839752197,-7.303450584411621,-5.279540061950684,-5.030284404754639,-13.03742504119873,-6.156824588775635,-7.350419044494629,-8.810550689697266,-5.959527969360352,-7.503299713134766,-3.87990140914917,-3.2400729656219482,-5.414795398712158,-0.6190667748451233,-5.54651403427124,-2.8234989643096924,-6.9301605224609375,-0.313282310962677,-6.704373359680176,-1.5795276165008545,-9.37444019317627,-7.289746284484863,-6.742530345916748,-4.568269729614258
